path,label
data_aug_AFIB/21364_lr-0_1.png,1
data_aug_AFIB/12334_lr-0_0.png,1
data_aug_AFIB/12334_lr-0_1.png,1
data_aug_AFIB/19426_lr-0_0.png,1
data_aug_AFIB/19426_lr-0_1.png,1
data_aug_AFIB/13269_lr-0_0.png,1
data_aug_AFIB/13269_lr-0_1.png,1
data_aug_AFIB/18219_lr-0_0.png,1
data_aug_AFIB/18219_lr-0_1.png,1
data_aug_AFIB/07270_lr-0_0.png,1
data_aug_AFIB/07270_lr-0_1.png,1
data_aug_AFIB/20086_lr-0_0.png,1
data_aug_AFIB/20086_lr-0_1.png,1
data_aug_AFIB/20832_lr-0_0.png,1
data_aug_AFIB/20832_lr-0_1.png,1
data_aug_AFIB/04332_lr-0_0.png,1
data_aug_AFIB/04332_lr-0_1.png,1
data_aug_AFIB/03426_lr-0_0.png,1
data_aug_AFIB/03426_lr-0_1.png,1
data_aug_AFIB/21229_lr-0_0.png,1
data_aug_AFIB/21229_lr-0_1.png,1
data_aug_AFIB/11686_lr-0_0.png,1
data_aug_AFIB/11686_lr-0_1.png,1
data_aug_AFIB/06091_lr-0_0.png,1
data_aug_AFIB/06091_lr-0_1.png,1
data_aug_AFIB/09756_lr-0_0.png,1
data_aug_AFIB/09756_lr-0_1.png,1
data_aug_AFIB/17301_lr-0_0.png,1
data_aug_AFIB/17301_lr-0_1.png,1
data_aug_AFIB/21608_lr-0_0.png,1
data_aug_AFIB/21608_lr-0_1.png,1
data_aug_AFIB/09640_lr-0_0.png,1
data_aug_AFIB/09640_lr-0_1.png,1
data_aug_AFIB/06920_lr-0_0.png,1
data_aug_AFIB/06920_lr-0_1.png,1
data_aug_AFIB/20239_lr-0_0.png,1
data_aug_AFIB/20239_lr-0_1.png,1
data_aug_AFIB/19457_lr-0_0.png,1
data_aug_AFIB/19457_lr-0_1.png,1
data_aug_AFIB/04590_lr-0_0.png,1
data_aug_AFIB/04590_lr-0_1.png,1
data_aug_AFIB/09331_lr-0_0.png,1
data_aug_AFIB/09331_lr-0_1.png,1
data_aug_AFIB/16020_lr-0_0.png,1
data_aug_AFIB/16020_lr-0_1.png,1
data_aug_AFIB/05613_lr-0_0.png,1
data_aug_AFIB/05613_lr-0_1.png,1
data_aug_AFIB/08215_lr-0_0.png,1
data_aug_AFIB/08215_lr-0_1.png,1
data_aug_AFIB/08937_lr-0_0.png,1
data_aug_AFIB/08937_lr-0_1.png,1
data_aug_AFIB/08276_lr-0_0.png,1
data_aug_AFIB/08276_lr-0_1.png,1
data_aug_AFIB/12889_lr-0_0.png,1
data_aug_AFIB/12889_lr-0_1.png,1
data_aug_AFIB/17663_lr-0_0.png,1
data_aug_AFIB/17663_lr-0_1.png,1
data_aug_AFIB/17531_lr-0_0.png,1
data_aug_AFIB/17531_lr-0_1.png,1
data_aug_AFIB/06478_lr-0_0.png,1
data_aug_AFIB/06478_lr-0_1.png,1
data_aug_AFIB/01233_lr-0_0.png,1
data_aug_AFIB/01233_lr-0_1.png,1
data_aug_AFIB/20330_lr-0_0.png,1
data_aug_AFIB/20330_lr-0_1.png,1
data_aug_AFIB/05777_lr-0_0.png,1
data_aug_AFIB/05777_lr-0_1.png,1
data_aug_AFIB/11031_lr-0_0.png,1
data_aug_AFIB/11031_lr-0_1.png,1
data_aug_AFIB/07497_lr-0_0.png,1
data_aug_AFIB/07497_lr-0_1.png,1
data_aug_AFIB/14323_lr-0_0.png,1
data_aug_AFIB/14323_lr-0_1.png,1
data_aug_AFIB/07111_lr-0_0.png,1
data_aug_AFIB/07111_lr-0_1.png,1
data_aug_AFIB/01977_lr-0_0.png,1
data_aug_AFIB/01977_lr-0_1.png,1
data_aug_AFIB/01962_lr-0_0.png,1
data_aug_AFIB/01962_lr-0_1.png,1
data_aug_AFIB/11026_lr-0_0.png,1
data_aug_AFIB/11026_lr-0_1.png,1
data_aug_AFIB/10895_lr-0_0.png,1
data_aug_AFIB/10895_lr-0_1.png,1
data_aug_AFIB/20109_lr-0_0.png,1
data_aug_AFIB/20109_lr-0_1.png,1
data_aug_AFIB/11288_lr-0_0.png,1
data_aug_AFIB/11288_lr-0_1.png,1
data_aug_AFIB/21675_lr-0_0.png,1
data_aug_AFIB/21675_lr-0_1.png,1
data_aug_AFIB/19811_lr-0_0.png,1
data_aug_AFIB/19811_lr-0_1.png,1
data_aug_AFIB/16311_lr-0_0.png,1
data_aug_AFIB/16311_lr-0_1.png,1
data_aug_AFIB/17539_lr-0_0.png,1
data_aug_AFIB/17539_lr-0_1.png,1
data_aug_AFIB/17261_lr-0_0.png,1
data_aug_AFIB/17261_lr-0_1.png,1
data_aug_AFIB/11329_lr-0_0.png,1
data_aug_AFIB/11329_lr-0_1.png,1
data_aug_AFIB/20379_lr-0_0.png,1
data_aug_AFIB/20379_lr-0_1.png,1
data_aug_AFIB/03772_lr-0_0.png,1
data_aug_AFIB/03772_lr-0_1.png,1
data_aug_AFIB/20531_lr-0_0.png,1
data_aug_AFIB/20531_lr-0_1.png,1
data_aug_AFIB/19802_lr-0_0.png,1
data_aug_AFIB/19802_lr-0_1.png,1
data_aug_AFIB/04502_lr-0_0.png,1
data_aug_AFIB/04502_lr-0_1.png,1
data_aug_AFIB/19563_lr-0_0.png,1
data_aug_AFIB/19563_lr-0_1.png,1
data_aug_AFIB/07297_lr-0_0.png,1
data_aug_AFIB/07297_lr-0_1.png,1
data_aug_AFIB/21137_lr-0_0.png,1
data_aug_AFIB/21137_lr-0_1.png,1
data_aug_AFIB/20701_lr-0_0.png,1
data_aug_AFIB/20701_lr-0_1.png,1
data_aug_AFIB/00908_lr-0_0.png,1
data_aug_AFIB/00908_lr-0_1.png,1
data_aug_AFIB/00866_lr-0_0.png,1
data_aug_AFIB/00866_lr-0_1.png,1
data_aug_AFIB/19518_lr-0_0.png,1
data_aug_AFIB/19518_lr-0_1.png,1
data_aug_AFIB/02990_lr-0_0.png,1
data_aug_AFIB/02990_lr-0_1.png,1
data_aug_AFIB/08630_lr-0_0.png,1
data_aug_AFIB/08630_lr-0_1.png,1
data_aug_AFIB/06218_lr-0_0.png,1
data_aug_AFIB/06218_lr-0_1.png,1
data_aug_AFIB/18770_lr-0_0.png,1
data_aug_AFIB/18770_lr-0_1.png,1
data_aug_AFIB/21703_lr-0_0.png,1
data_aug_AFIB/21703_lr-0_1.png,1
data_aug_AFIB/20273_lr-0_0.png,1
data_aug_AFIB/20273_lr-0_1.png,1
data_aug_AFIB/14102_lr-0_0.png,1
data_aug_AFIB/14102_lr-0_1.png,1
data_aug_AFIB/12052_lr-0_0.png,1
data_aug_AFIB/12052_lr-0_1.png,1
data_aug_AFIB/03231_lr-0_0.png,1
data_aug_AFIB/03231_lr-0_1.png,1
data_aug_AFIB/04626_lr-0_0.png,1
data_aug_AFIB/04626_lr-0_1.png,1
data_aug_AFIB/05374_lr-0_0.png,1
data_aug_AFIB/05374_lr-0_1.png,1
data_aug_AFIB/16448_lr-0_0.png,1
data_aug_AFIB/16448_lr-0_1.png,1
data_aug_AFIB/15640_lr-0_0.png,1
data_aug_AFIB/15640_lr-0_1.png,1
data_aug_AFIB/02004_lr-0_0.png,1
data_aug_AFIB/02004_lr-0_1.png,1
data_aug_AFIB/04790_lr-0_0.png,1
data_aug_AFIB/04790_lr-0_1.png,1
data_aug_AFIB/14879_lr-0_0.png,1
data_aug_AFIB/14879_lr-0_1.png,1
data_aug_AFIB/17477_lr-0_0.png,1
data_aug_AFIB/17477_lr-0_1.png,1
data_aug_AFIB/02823_lr-0_0.png,1
data_aug_AFIB/02823_lr-0_1.png,1
data_aug_AFIB/20683_lr-0_0.png,1
data_aug_AFIB/20683_lr-0_1.png,1
data_aug_AFIB/17581_lr-0_0.png,1
data_aug_AFIB/17581_lr-0_1.png,1
data_aug_AFIB/10342_lr-0_0.png,1
data_aug_AFIB/10342_lr-0_1.png,1
data_aug_AFIB/21243_lr-0_0.png,1
data_aug_AFIB/21243_lr-0_1.png,1
data_aug_AFIB/06290_lr-0_0.png,1
data_aug_AFIB/06290_lr-0_1.png,1
data_aug_AFIB/18710_lr-0_0.png,1
data_aug_AFIB/18710_lr-0_1.png,1
data_aug_AFIB/00939_lr-0_0.png,1
data_aug_AFIB/00939_lr-0_1.png,1
data_aug_AFIB/03392_lr-0_0.png,1
data_aug_AFIB/03392_lr-0_1.png,1
data_aug_AFIB/15537_lr-0_0.png,1
data_aug_AFIB/15537_lr-0_1.png,1
data_aug_AFIB/20431_lr-0_0.png,1
data_aug_AFIB/20431_lr-0_1.png,1
data_aug_AFIB/06229_lr-0_0.png,1
data_aug_AFIB/06229_lr-0_1.png,1
data_aug_AFIB/16470_lr-0_0.png,1
data_aug_AFIB/16470_lr-0_1.png,1
data_aug_AFIB/06355_lr-0_0.png,1
data_aug_AFIB/06355_lr-0_1.png,1
data_aug_AFIB/07970_lr-0_0.png,1
data_aug_AFIB/07970_lr-0_1.png,1
data_aug_AFIB/01942_lr-0_0.png,1
data_aug_AFIB/01942_lr-0_1.png,1
data_aug_AFIB/07149_lr-0_0.png,1
data_aug_AFIB/07149_lr-0_1.png,1
data_aug_AFIB/20303_lr-0_0.png,1
data_aug_AFIB/20303_lr-0_1.png,1
data_aug_AFIB/10304_lr-0_0.png,1
data_aug_AFIB/10304_lr-0_1.png,1
data_aug_AFIB/15471_lr-0_0.png,1
data_aug_AFIB/15471_lr-0_1.png,1
data_aug_AFIB/11985_lr-0_0.png,1
data_aug_AFIB/11985_lr-0_1.png,1
data_aug_AFIB/16455_lr-0_0.png,1
data_aug_AFIB/16455_lr-0_1.png,1
data_aug_AFIB/00717_lr-0_0.png,1
data_aug_AFIB/00717_lr-0_1.png,1
data_aug_AFIB/14361_lr-0_0.png,1
data_aug_AFIB/14361_lr-0_1.png,1
data_aug_AFIB/13287_lr-0_0.png,1
data_aug_AFIB/13287_lr-0_1.png,1
data_aug_AFIB/09068_lr-0_0.png,1
data_aug_AFIB/09068_lr-0_1.png,1
data_aug_AFIB/04516_lr-0_0.png,1
data_aug_AFIB/04516_lr-0_1.png,1
data_aug_AFIB/03555_lr-0_0.png,1
data_aug_AFIB/03555_lr-0_1.png,1
data_aug_AFIB/11849_lr-0_0.png,1
data_aug_AFIB/11849_lr-0_1.png,1
data_aug_AFIB/08682_lr-0_0.png,1
data_aug_AFIB/08682_lr-0_1.png,1
data_aug_AFIB/09093_lr-0_0.png,1
data_aug_AFIB/09093_lr-0_1.png,1
data_aug_AFIB/13389_lr-0_0.png,1
data_aug_AFIB/13389_lr-0_1.png,1
data_aug_AFIB/03518_lr-0_0.png,1
data_aug_AFIB/03518_lr-0_1.png,1
data_aug_AFIB/09412_lr-0_0.png,1
data_aug_AFIB/09412_lr-0_1.png,1
data_aug_AFIB/18364_lr-0_0.png,1
data_aug_AFIB/18364_lr-0_1.png,1
data_aug_AFIB/12239_lr-0_0.png,1
data_aug_AFIB/12239_lr-0_1.png,1
data_aug_AFIB/09527_lr-0_0.png,1
data_aug_AFIB/09527_lr-0_1.png,1
data_aug_AFIB/12066_lr-0_0.png,1
data_aug_AFIB/12066_lr-0_1.png,1
data_aug_AFIB/17497_lr-0_0.png,1
data_aug_AFIB/17497_lr-0_1.png,1
data_aug_AFIB/13664_lr-0_0.png,1
data_aug_AFIB/13664_lr-0_1.png,1
data_aug_AFIB/13327_lr-0_0.png,1
data_aug_AFIB/13327_lr-0_1.png,1
data_aug_AFIB/20078_lr-0_0.png,1
data_aug_AFIB/20078_lr-0_1.png,1
data_aug_AFIB/13130_lr-0_0.png,1
data_aug_AFIB/13130_lr-0_1.png,1
data_aug_AFIB/11278_lr-0_0.png,1
data_aug_AFIB/11278_lr-0_1.png,1
data_aug_AFIB/09767_lr-0_0.png,1
data_aug_AFIB/09767_lr-0_1.png,1
data_aug_AFIB/13949_lr-0_0.png,1
data_aug_AFIB/13949_lr-0_1.png,1
data_aug_AFIB/14316_lr-0_0.png,1
data_aug_AFIB/14316_lr-0_1.png,1
data_aug_AFIB/14959_lr-0_0.png,1
data_aug_AFIB/14959_lr-0_1.png,1
data_aug_AFIB/06379_lr-0_0.png,1
data_aug_AFIB/06379_lr-0_1.png,1
data_aug_AFIB/16384_lr-0_0.png,1
data_aug_AFIB/16384_lr-0_1.png,1
data_aug_AFIB/14925_lr-0_0.png,1
data_aug_AFIB/14925_lr-0_1.png,1
data_aug_AFIB/01798_lr-0_0.png,1
data_aug_AFIB/01798_lr-0_1.png,1
data_aug_AFIB/21647_lr-0_0.png,1
data_aug_AFIB/21647_lr-0_1.png,1
data_aug_AFIB/16132_lr-0_0.png,1
data_aug_AFIB/16132_lr-0_1.png,1
data_aug_AFIB/21567_lr-0_0.png,1
data_aug_AFIB/21567_lr-0_1.png,1
data_aug_AFIB/11061_lr-0_0.png,1
data_aug_AFIB/11061_lr-0_1.png,1
data_aug_AFIB/00859_lr-0_0.png,1
data_aug_AFIB/00859_lr-0_1.png,1
data_aug_AFIB/04467_lr-0_0.png,1
data_aug_AFIB/04467_lr-0_1.png,1
data_aug_AFIB/20561_lr-0_0.png,1
data_aug_AFIB/20561_lr-0_1.png,1
data_aug_AFIB/00152_lr-0_0.png,1
data_aug_AFIB/00152_lr-0_1.png,1
data_aug_AFIB/11639_lr-0_0.png,1
data_aug_AFIB/11639_lr-0_1.png,1
data_aug_AFIB/12774_lr-0_0.png,1
data_aug_AFIB/12774_lr-0_1.png,1
data_aug_AFIB/14221_lr-0_0.png,1
data_aug_AFIB/14221_lr-0_1.png,1
data_aug_AFIB/05407_lr-0_0.png,1
data_aug_AFIB/05407_lr-0_1.png,1
data_aug_AFIB/21431_lr-0_0.png,1
data_aug_AFIB/21431_lr-0_1.png,1
data_aug_AFIB/00722_lr-0_0.png,1
data_aug_AFIB/00722_lr-0_1.png,1
data_aug_AFIB/11886_lr-0_0.png,1
data_aug_AFIB/11886_lr-0_1.png,1
data_aug_AFIB/11755_lr-0_0.png,1
data_aug_AFIB/11755_lr-0_1.png,1
data_aug_AFIB/17633_lr-0_0.png,1
data_aug_AFIB/17633_lr-0_1.png,1
data_aug_AFIB/03097_lr-0_0.png,1
data_aug_AFIB/03097_lr-0_1.png,1
data_aug_AFIB/21779_lr-0_0.png,1
data_aug_AFIB/21779_lr-0_1.png,1
data_aug_AFIB/16617_lr-0_0.png,1
data_aug_AFIB/16617_lr-0_1.png,1
data_aug_AFIB/06483_lr-0_0.png,1
data_aug_AFIB/06483_lr-0_1.png,1
data_aug_AFIB/04219_lr-0_0.png,1
data_aug_AFIB/04219_lr-0_1.png,1
data_aug_AFIB/13976_lr-0_0.png,1
data_aug_AFIB/13976_lr-0_1.png,1
data_aug_AFIB/04154_lr-0_0.png,1
data_aug_AFIB/04154_lr-0_1.png,1
data_aug_AFIB/00500_lr-0_0.png,1
data_aug_AFIB/00500_lr-0_1.png,1
data_aug_AFIB/09424_lr-0_0.png,1
data_aug_AFIB/09424_lr-0_1.png,1
data_aug_AFIB/03025_lr-0_0.png,1
data_aug_AFIB/03025_lr-0_1.png,1
data_aug_AFIB/16227_lr-0_0.png,1
data_aug_AFIB/16227_lr-0_1.png,1
data_aug_AFIB/16047_lr-0_0.png,1
data_aug_AFIB/16047_lr-0_1.png,1
data_aug_AFIB/07896_lr-0_0.png,1
data_aug_AFIB/07896_lr-0_1.png,1
data_aug_AFIB/18109_lr-0_0.png,1
data_aug_AFIB/18109_lr-0_1.png,1
data_aug_AFIB/02530_lr-0_0.png,1
data_aug_AFIB/02530_lr-0_1.png,1
data_aug_AFIB/11330_lr-0_0.png,1
data_aug_AFIB/11330_lr-0_1.png,1
data_aug_AFIB/04203_lr-0_0.png,1
data_aug_AFIB/04203_lr-0_1.png,1
data_aug_AFIB/01815_lr-0_0.png,1
data_aug_AFIB/01815_lr-0_1.png,1
data_aug_AFIB/16834_lr-0_0.png,1
data_aug_AFIB/16834_lr-0_1.png,1
data_aug_AFIB/08832_lr-0_0.png,1
data_aug_AFIB/08832_lr-0_1.png,1
data_aug_AFIB/15419_lr-0_0.png,1
data_aug_AFIB/15419_lr-0_1.png,1
data_aug_AFIB/04531_lr-0_0.png,1
data_aug_AFIB/04531_lr-0_1.png,1
data_aug_AFIB/21159_lr-0_0.png,1
data_aug_AFIB/21159_lr-0_1.png,1
data_aug_AFIB/07248_lr-0_0.png,1
data_aug_AFIB/07248_lr-0_1.png,1
data_aug_AFIB/13347_lr-0_0.png,1
data_aug_AFIB/13347_lr-0_1.png,1
data_aug_AFIB/08714_lr-0_0.png,1
data_aug_AFIB/08714_lr-0_1.png,1
data_aug_AFIB/14719_lr-0_0.png,1
data_aug_AFIB/14719_lr-0_1.png,1
data_aug_AFIB/05218_lr-0_0.png,1
data_aug_AFIB/05218_lr-0_1.png,1
data_aug_AFIB/01053_lr-0_0.png,1
data_aug_AFIB/01053_lr-0_1.png,1
data_aug_AFIB/10515_lr-0_0.png,1
data_aug_AFIB/10515_lr-0_1.png,1
data_aug_AFIB/18560_lr-0_0.png,1
data_aug_AFIB/18560_lr-0_1.png,1
data_aug_AFIB/16889_lr-0_0.png,1
data_aug_AFIB/16889_lr-0_1.png,1
data_aug_AFIB/07474_lr-0_0.png,1
data_aug_AFIB/07474_lr-0_1.png,1
data_aug_AFIB/11096_lr-0_0.png,1
data_aug_AFIB/11096_lr-0_1.png,1
data_aug_AFIB/16930_lr-0_0.png,1
data_aug_AFIB/16930_lr-0_1.png,1
data_aug_AFIB/21733_lr-0_0.png,1
data_aug_AFIB/21733_lr-0_1.png,1
data_aug_AFIB/01164_lr-0_0.png,1
data_aug_AFIB/01164_lr-0_1.png,1
data_aug_AFIB/07073_lr-0_0.png,1
data_aug_AFIB/07073_lr-0_1.png,1
data_aug_AFIB/04029_lr-0_0.png,1
data_aug_AFIB/04029_lr-0_1.png,1
data_aug_AFIB/18516_lr-0_0.png,1
data_aug_AFIB/18516_lr-0_1.png,1
data_aug_AFIB/11390_lr-0_0.png,1
data_aug_AFIB/11390_lr-0_1.png,1
data_aug_AFIB/04761_lr-0_0.png,1
data_aug_AFIB/04761_lr-0_1.png,1
data_aug_AFIB/17716_lr-0_0.png,1
data_aug_AFIB/17716_lr-0_1.png,1
data_aug_AFIB/17515_lr-0_0.png,1
data_aug_AFIB/17515_lr-0_1.png,1
data_aug_AFIB/11320_lr-0_0.png,1
data_aug_AFIB/11320_lr-0_1.png,1
data_aug_AFIB/14225_lr-0_0.png,1
data_aug_AFIB/14225_lr-0_1.png,1
data_aug_AFIB/19974_lr-0_0.png,1
data_aug_AFIB/19974_lr-0_1.png,1
data_aug_AFIB/14853_lr-0_0.png,1
data_aug_AFIB/14853_lr-0_1.png,1
data_aug_AFIB/10092_lr-0_0.png,1
data_aug_AFIB/10092_lr-0_1.png,1
data_aug_AFIB/12198_lr-0_0.png,1
data_aug_AFIB/12198_lr-0_1.png,1
data_aug_AFIB/13700_lr-0_0.png,1
data_aug_AFIB/13700_lr-0_1.png,1
data_aug_AFIB/08604_lr-0_0.png,1
data_aug_AFIB/08604_lr-0_1.png,1
data_aug_AFIB/15568_lr-0_0.png,1
data_aug_AFIB/15568_lr-0_1.png,1
data_aug_AFIB/19390_lr-0_0.png,1
data_aug_AFIB/19390_lr-0_1.png,1
data_aug_AFIB/04451_lr-0_0.png,1
data_aug_AFIB/04451_lr-0_1.png,1
data_aug_AFIB/00942_lr-0_0.png,1
data_aug_AFIB/00942_lr-0_1.png,1
data_aug_AFIB/03517_lr-0_0.png,1
data_aug_AFIB/03517_lr-0_1.png,1
data_aug_AFIB/07706_lr-0_0.png,1
data_aug_AFIB/07706_lr-0_1.png,1
data_aug_AFIB/00569_lr-0_0.png,1
data_aug_AFIB/00569_lr-0_1.png,1
data_aug_AFIB/05080_lr-0_0.png,1
data_aug_AFIB/05080_lr-0_1.png,1
data_aug_AFIB/05260_lr-0_0.png,1
data_aug_AFIB/05260_lr-0_1.png,1
data_aug_AFIB/12205_lr-0_0.png,1
data_aug_AFIB/12205_lr-0_1.png,1
data_aug_AFIB/21096_lr-0_0.png,1
data_aug_AFIB/21096_lr-0_1.png,1
data_aug_AFIB/04899_lr-0_0.png,1
data_aug_AFIB/04899_lr-0_1.png,1
data_aug_AFIB/16138_lr-0_0.png,1
data_aug_AFIB/16138_lr-0_1.png,1
data_aug_AFIB/01500_lr-0_0.png,1
data_aug_AFIB/01500_lr-0_1.png,1
data_aug_AFIB/03368_lr-0_0.png,1
data_aug_AFIB/03368_lr-0_1.png,1
data_aug_AFIB/18256_lr-0_0.png,1
data_aug_AFIB/18256_lr-0_1.png,1
data_aug_AFIB/01203_lr-0_0.png,1
data_aug_AFIB/01203_lr-0_1.png,1
data_aug_AFIB/20328_lr-0_0.png,1
data_aug_AFIB/20328_lr-0_1.png,1
data_aug_AFIB/10657_lr-0_0.png,1
data_aug_AFIB/10657_lr-0_1.png,1
data_aug_AFIB/20932_lr-0_0.png,1
data_aug_AFIB/20932_lr-0_1.png,1
data_aug_AFIB/18511_lr-0_0.png,1
data_aug_AFIB/18511_lr-0_1.png,1
data_aug_AFIB/14906_lr-0_0.png,1
data_aug_AFIB/14906_lr-0_1.png,1
data_aug_AFIB/19328_lr-0_0.png,1
data_aug_AFIB/19328_lr-0_1.png,1
data_aug_AFIB/14451_lr-0_0.png,1
data_aug_AFIB/14451_lr-0_1.png,1
data_aug_AFIB/14887_lr-0_0.png,1
data_aug_AFIB/14887_lr-0_1.png,1
data_aug_AFIB/12343_lr-0_0.png,1
data_aug_AFIB/12343_lr-0_1.png,1
data_aug_AFIB/00594_lr-0_0.png,1
data_aug_AFIB/00594_lr-0_1.png,1
data_aug_AFIB/21085_lr-0_0.png,1
data_aug_AFIB/21085_lr-0_1.png,1
data_aug_AFIB/06371_lr-0_0.png,1
data_aug_AFIB/06371_lr-0_1.png,1
data_aug_AFIB/03431_lr-0_0.png,1
data_aug_AFIB/03431_lr-0_1.png,1
data_aug_AFIB/20834_lr-0_0.png,1
data_aug_AFIB/20834_lr-0_1.png,1
data_aug_AFIB/07200_lr-0_0.png,1
data_aug_AFIB/07200_lr-0_1.png,1
data_aug_AFIB/03016_lr-0_0.png,1
data_aug_AFIB/03016_lr-0_1.png,1
data_aug_AFIB/21363_lr-0_0.png,1
data_aug_AFIB/21363_lr-0_1.png,1
data_aug_AFIB/20769_lr-0_0.png,1
data_aug_AFIB/20769_lr-0_1.png,1
data_aug_AFIB/06038_lr-0_0.png,1
data_aug_AFIB/06038_lr-0_1.png,1
data_aug_AFIB/15039_lr-0_0.png,1
data_aug_AFIB/15039_lr-0_1.png,1
data_aug_AFIB/19588_lr-0_0.png,1
